,Unnamed: 0.1,Unnamed: 0,GEOHASH,LATITUDE,LONGITUDE,AVG_NUM_VEHICLES_HOURLY,TOTAL_NUM_VEHICLES_HOURLY,AVG_TRAFFIC_DENSITY_HOURLY,AVG_NUM_VEHICLES_WEEK_1,AVG_NUM_VEHICLES_WEEK_2,AVG_NUM_VEHICLES_WEEK_3,AVG_NUM_VEHICLES_WEEK_4,AVG_NUM_VEHICLES_WEEK_5,AVG_NUM_VEHICLES_WEEK_6,AVG_NUM_VEHICLES_WEEK_7,AVG_NUM_VEHICLES_WEEK_8,AVG_NUM_VEHICLES_WEEK_9,AVG_NUM_VEHICLES_WEEK_10,AVG_NUM_VEHICLES_WEEK_11,AVG_NUM_VEHICLES_WEEK_12,AVG_NUM_VEHICLES_WEEK_13,AVG_NUM_VEHICLES_WEEK_14,AVG_NUM_VEHICLES_WEEK_15,AVG_NUM_VEHICLES_WEEK_16,AVG_NUM_VEHICLES_WEEK_17,AVG_NUM_VEHICLES_WEEK_18,AVG_NUM_VEHICLES_WEEK_19,AVG_NUM_VEHICLES_WEEK_20,AVG_NUM_VEHICLES_WEEK_21,AVG_NUM_VEHICLES_WEEK_22,AVG_NUM_VEHICLES_WEEK_23,AVG_NUM_VEHICLES_WEEK_24,AVG_NUM_VEHICLES_WEEK_25,AVG_NUM_VEHICLES_WEEK_26,AVG_NUM_VEHICLES_WEEK_27,AVG_NUM_VEHICLES_WEEK_28,AVG_NUM_VEHICLES_WEEK_29,AVG_NUM_VEHICLES_WEEK_30,AVG_NUM_VEHICLES_WEEK_31,AVG_NUM_VEHICLES_WEEK_32,AVG_NUM_VEHICLES_WEEK_33,AVG_NUM_VEHICLES_WEEK_34,AVG_NUM_VEHICLES_WEEK_35,AVG_NUM_VEHICLES_WEEK_36,AVG_NUM_VEHICLES_WEEK_37,AVG_NUM_VEHICLES_WEEK_38,AVG_NUM_VEHICLES_WEEK_39,AVG_NUM_VEHICLES_WEEK_40,AVG_NUM_VEHICLES_WEEK_41,AVG_NUM_VEHICLES_WEEK_42,AVG_NUM_VEHICLES_WEEK_43,AVG_NUM_VEHICLES_WEEK_44,AVG_NUM_VEHICLES_WEEK_45,AVG_NUM_VEHICLES_WEEK_46,AVG_NUM_VEHICLES_WEEK_47,AVG_NUM_VEHICLES_WEEK_48,AVG_NUM_VEHICLES_WEEK_49,AVG_NUM_VEHICLES_WEEK_50,AVG_NUM_VEHICLES_WEEK_51,AVG_NUM_VEHICLES_WEEK_52,TOTAL_NUM_VEHICLES_WEEK_1,TOTAL_NUM_VEHICLES_WEEK_2,TOTAL_NUM_VEHICLES_WEEK_3,TOTAL_NUM_VEHICLES_WEEK_4,TOTAL_NUM_VEHICLES_WEEK_5,TOTAL_NUM_VEHICLES_WEEK_6,TOTAL_NUM_VEHICLES_WEEK_7,TOTAL_NUM_VEHICLES_WEEK_8,TOTAL_NUM_VEHICLES_WEEK_9,TOTAL_NUM_VEHICLES_WEEK_10,TOTAL_NUM_VEHICLES_WEEK_11,TOTAL_NUM_VEHICLES_WEEK_12,TOTAL_NUM_VEHICLES_WEEK_13,TOTAL_NUM_VEHICLES_WEEK_14,TOTAL_NUM_VEHICLES_WEEK_15,TOTAL_NUM_VEHICLES_WEEK_16,TOTAL_NUM_VEHICLES_WEEK_17,TOTAL_NUM_VEHICLES_WEEK_18,TOTAL_NUM_VEHICLES_WEEK_19,TOTAL_NUM_VEHICLES_WEEK_20,TOTAL_NUM_VEHICLES_WEEK_21,TOTAL_NUM_VEHICLES_WEEK_22,TOTAL_NUM_VEHICLES_WEEK_23,TOTAL_NUM_VEHICLES_WEEK_24,TOTAL_NUM_VEHICLES_WEEK_25,TOTAL_NUM_VEHICLES_WEEK_26,TOTAL_NUM_VEHICLES_WEEK_27,TOTAL_NUM_VEHICLES_WEEK_28,TOTAL_NUM_VEHICLES_WEEK_29,TOTAL_NUM_VEHICLES_WEEK_30,TOTAL_NUM_VEHICLES_WEEK_31,TOTAL_NUM_VEHICLES_WEEK_32,TOTAL_NUM_VEHICLES_WEEK_33,TOTAL_NUM_VEHICLES_WEEK_34,TOTAL_NUM_VEHICLES_WEEK_35,TOTAL_NUM_VEHICLES_WEEK_36,TOTAL_NUM_VEHICLES_WEEK_37,TOTAL_NUM_VEHICLES_WEEK_38,TOTAL_NUM_VEHICLES_WEEK_39,TOTAL_NUM_VEHICLES_WEEK_40,TOTAL_NUM_VEHICLES_WEEK_41,TOTAL_NUM_VEHICLES_WEEK_42,TOTAL_NUM_VEHICLES_WEEK_43,TOTAL_NUM_VEHICLES_WEEK_44,TOTAL_NUM_VEHICLES_WEEK_45,TOTAL_NUM_VEHICLES_WEEK_46,TOTAL_NUM_VEHICLES_WEEK_47,TOTAL_NUM_VEHICLES_WEEK_48,TOTAL_NUM_VEHICLES_WEEK_49,TOTAL_NUM_VEHICLES_WEEK_50,TOTAL_NUM_VEHICLES_WEEK_51,TOTAL_NUM_VEHICLES_WEEK_52,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_1,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_2,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_3,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_4,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_5,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_6,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_7,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_8,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_9,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_10,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_11,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_12,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_13,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_14,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_15,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_16,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_17,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_18,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_19,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_20,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_21,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_22,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_23,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_24,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_25,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_26,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_27,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_28,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_29,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_30,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_31,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_32,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_33,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_34,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_35,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_36,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_37,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_38,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_39,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_40,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_41,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_42,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_43,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_44,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_45,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_46,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_47,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_48,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_49,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_50,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_51,AVG_TRAFFIC_DENSITYWEEK_TOTAL_NUM_VEHICLES_WEEK_52,AVG_NUM_VEHICLES_MONTH_January,AVG_NUM_VEHICLES_MONTH_February,AVG_NUM_VEHICLES_MONTH_March,AVG_NUM_VEHICLES_MONTH_April,AVG_NUM_VEHICLES_MONTH_May,AVG_NUM_VEHICLES_MONTH_June,AVG_NUM_VEHICLES_MONTH_July,AVG_NUM_VEHICLES_MONTH_August,AVG_NUM_VEHICLES_MONTH_September,AVG_NUM_VEHICLES_MONTH_October,AVG_NUM_VEHICLES_MONTH_November,AVG_NUM_VEHICLES_MONTH_December,TOTAL_NUM_VEHICLES_MONTH_January,TOTAL_NUM_VEHICLES_MONTH_February,TOTAL_NUM_VEHICLES_MONTH_March,TOTAL_NUM_VEHICLES_MONTH_April,TOTAL_NUM_VEHICLES_MONTH_May,TOTAL_NUM_VEHICLES_MONTH_June,TOTAL_NUM_VEHICLES_MONTH_July,TOTAL_NUM_VEHICLES_MONTH_August,TOTAL_NUM_VEHICLES_MONTH_September,TOTAL_NUM_VEHICLES_MONTH_October,TOTAL_NUM_VEHICLES_MONTH_November,TOTAL_NUM_VEHICLES_MONTH_December,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_January,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_February,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_March,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_April,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_May,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_June,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_July,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_August,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_September,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_October,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_November,AVG_TRAFFIC_DENSITYMONTH_TOTAL_NUM_VEHICLES_MONTH_December,AVG_NUM_VEHICLES_YEAR_2022,AVG_NUM_VEHICLES_YEAR_2023,TOTAL_NUM_VEHICLES_YEAR_2022,TOTAL_NUM_VEHICLES_YEAR_2023,AVG_TRAFFIC_DENSITYYEAR_TOTAL_NUM_VEHICLES_YEAR_2022,AVG_TRAFFIC_DENSITYYEAR_TOTAL_NUM_VEHICLES_YEAR_2023,AVG_NUM_VEHICLES_SEASON_Fall,AVG_NUM_VEHICLES_SEASON_Winter,AVG_NUM_VEHICLES_SEASON_Spring,AVG_NUM_VEHICLES_SEASON_Summer,TOTAL_NUM_VEHICLES_SEASON_Fall,TOTAL_NUM_VEHICLES_SEASON_Winter,TOTAL_NUM_VEHICLES_SEASON_Spring,TOTAL_NUM_VEHICLES_SEASON_Summer,AVG_TRAFFIC_DENSITYSEASON_TOTAL_NUM_VEHICLES_SEASON_Fall,AVG_TRAFFIC_DENSITYSEASON_TOTAL_NUM_VEHICLES_SEASON_Winter,AVG_TRAFFIC_DENSITYSEASON_TOTAL_NUM_VEHICLES_SEASON_Spring,AVG_TRAFFIC_DENSITYSEASON_TOTAL_NUM_VEHICLES_SEASON_Summer,AVG_NUM_VEHICLES_DAY_INTERVAL_Weekdays,AVG_NUM_VEHICLES_DAY_INTERVAL_Weekends,TOTAL_NUM_VEHICLES_DAY_INTERVAL_Weekdays,TOTAL_NUM_VEHICLES_DAY_INTERVAL_Weekends,AVG_TRAFFIC_DENSITYDAY_INTERVAL_TOTAL_NUM_VEHICLES_DAY_INTERVAL_Weekdays,AVG_TRAFFIC_DENSITYDAY_INTERVAL_TOTAL_NUM_VEHICLES_DAY_INTERVAL_Weekends,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Late Night,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Morning,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Late Morning,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Afternoon,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Late Afternoon,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Evening,AVG_NUM_VEHICLES_TIME_INTERVAL_N_Night,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Late Night,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Morning,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Late Morning,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Afternoon,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Late Afternoon,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Evening,TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Night,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Late Night,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Morning,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Late Morning,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Afternoon,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Late Afternoon,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Evening,AVG_TRAFFIC_DENSITYTIME_INTERVAL_N_TOTAL_NUM_VEHICLES_TIME_INTERVAL_N_Night,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Midnight 24:00-01:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Early Morning 02:00-04:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Morning 05:00-06:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Morning Rush Hour 07:00-09:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Late Morning 10:00-12:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Afternoon 13:00-14:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Late Afternoon 15:00-16:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Evening Rush Hour 17:00-19:59,AVG_NUM_VEHICLES_TIME_INTERVAL_D_Night 20:00-23:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Midnight 24:00-01:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Early Morning 02:00-04:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Morning 05:00-06:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Morning Rush Hour 07:00-09:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Late Morning 10:00-12:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Afternoon 13:00-14:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Late Afternoon 15:00-16:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Evening Rush Hour 17:00-19:59,TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Night 20:00-23:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Midnight 24:00-01:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Early Morning 02:00-04:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Morning 05:00-06:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Morning Rush Hour 07:00-09:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Late Morning 10:00-12:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Afternoon 13:00-14:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Late Afternoon 15:00-16:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Evening Rush Hour 17:00-19:59,AVG_TRAFFIC_DENSITYTIME_INTERVAL_D_TOTAL_NUM_VEHICLES_TIME_INTERVAL_D_Night 20:00-23:59,AVG_NUM_VEHICLES_BREAK_PERIOD_Midterm Break,AVG_NUM_VEHICLES_BREAK_PERIOD_None,AVG_NUM_VEHICLES_BREAK_PERIOD_Partial Midterm Break,AVG_NUM_VEHICLES_BREAK_PERIOD_Summer Break,TOTAL_NUM_VEHICLES_BREAK_PERIOD_Midterm Break,TOTAL_NUM_VEHICLES_BREAK_PERIOD_None,TOTAL_NUM_VEHICLES_BREAK_PERIOD_Partial Midterm Break,TOTAL_NUM_VEHICLES_BREAK_PERIOD_Summer Break,AVG_TRAFFIC_DENSITYBREAK_PERIOD_TOTAL_NUM_VEHICLES_BREAK_PERIOD_Midterm Break,AVG_TRAFFIC_DENSITYBREAK_PERIOD_TOTAL_NUM_VEHICLES_BREAK_PERIOD_None,AVG_TRAFFIC_DENSITYBREAK_PERIOD_TOTAL_NUM_VEHICLES_BREAK_PERIOD_Partial Midterm Break,AVG_TRAFFIC_DENSITYBREAK_PERIOD_TOTAL_NUM_VEHICLES_BREAK_PERIOD_Summer Break,AVG_NUM_VEHICLES_PUBLIC_HOLIDAY_No,AVG_NUM_VEHICLES_PUBLIC_HOLIDAY_Yes,TOTAL_NUM_VEHICLES_PUBLIC_HOLIDAY_No,TOTAL_NUM_VEHICLES_PUBLIC_HOLIDAY_Yes,AVG_TRAFFIC_DENSITYPUBLIC_HOLIDAY_TOTAL_NUM_VEHICLES_PUBLIC_HOLIDAY_No,AVG_TRAFFIC_DENSITYPUBLIC_HOLIDAY_TOTAL_NUM_VEHICLES_PUBLIC_HOLIDAY_Yes,HOTEL_COUNT,TOURISM_COUNT,HEALTH_COUNT,AUTOPARK_COUNT,GASSTATION_COUNT,PARK_COUNT,cluster
3,10,10,sxkbsc,40.8773803710938,29.3939208984375,98.60140628433312,897470,297.90815748847643,92.0952380952381,95.0654761904762,103.39520958083833,103.91463414634148,106.17964071856288,101.1547619047619,106.8154761904762,107.64880952380952,107.20238095238096,97.08928571428572,95.6547619047619,91.4748201438849,97.21556886227545,107.69642857142856,95.2814371257485,85.91156462585035,98.26623376623375,113.14012738853503,101.0496894409938,103.84558823529412,106.33928571428572,100.26811594202898,98.86503067484662,105.5625,110.16339869281046,94.78632478632478,99.44923076923077,92.00784313725492,67.03180212014134,51.490196078431374,82.75520833333333,117.04761904761904,116.98809523809524,130.76785714285714,113.79041916167664,106.7797619047619,104.33928571428572,103.44642857142856,106.875,103.0654761904762,113.16216216216216,111.74404761904762,98.98757763975156,96.1845238095238,99.02439024390245,103.7797619047619,87.99397590361446,98.98809523809524,94.61309523809524,87.01190476190476,95.65868263473054,87.25308641975309,15472.0,15971.0,17267.0,17042.0,17732.0,16994.0,17945.0,18085.0,18010.0,16311.0,16070.0,12715.0,16235.0,18093.0,15912.0,12629.0,15133.0,17763.0,16269.0,14123.0,17865.0,13837.0,16115.0,16890.0,16855.0,22180.0,32321.0,23462.0,18970.0,15756.0,15889.0,19664.0,19654.0,21969.0,19003.0,17939.0,17529.0,17379.0,17955.0,17315.0,16748.0,18773.0,15937.0,16159.0,16240.0,17435.0,14607.0,16630.0,15895.0,14618.0,15975.0,14135.0,249.45707568626875,275.9949481302783,260.9041049461465,277.96909364237945,298.7436348699364,343.0289713191888,289.0199370865288,330.59372956796483,361.5745060415716,290.0433593798635,295.2391794211296,242.4513290499013,309.00233922251215,280.8335965463534,326.2877624202955,207.00414074334844,225.95272776330387,343.5348494299064,356.62319333738446,310.55790059251007,338.81412223563217,264.9106564472916,248.45962719769963,516.7514441235287,254.4464985484126,294.5388456633099,335.78148018156764,340.6675033741955,195.92248761801056,173.91167993632246,199.986028372352,378.2538707413808,450.790324517696,352.06731230371963,233.92437398550567,303.4763868601919,412.6696764979548,299.1634261672437,400.14247900288666,251.90627295816623,387.9905818398057,361.5068206417481,300.1397337296235,282.5044174956393,298.404969492068,271.5762014064653,264.27255540022406,268.78016138593443,290.92030370938267,259.8256425280037,243.8487677416321,257.40682592861384,97.68200270635997,106.0909090909091,97.60084033613444,96.34502923976608,106.30973451327434,100.40177252584934,78.27217125382263,115.1989247311828,106.66898470097358,105.45467224546722,97.80392156862744,92.5820895522388,72187.0,71187.0,69687.0,65900.0,72078.0,67972.0,102380.0,85708.0,76695.0,75611.0,69832.0,68233.0,279.8765373189382,305.9627376855093,301.01362648798016,264.47044944565585,334.83938984985065,317.69611625439995,260.4823397037772,341.865992263166,337.96255163415145,321.6135070584588,284.0320321517503,257.87974073298665,102.82753888380604,94.69513742071882,449562.0,447908.0,313.48752505440166,283.5079471294437,103.32,98.5593851886353,100.03131021194604,93.82924148039577,222138.0,211607.0,207665.0,256060.0,314.60038611266026,280.4784010181105,300.0205313349928,296.86312542343893,103.44605873261206,86.69224924012158,669296.0,228174.0,305.1772514149881,280.03922219040254,86.62623985572588,103.86569148936172,101.73107049608356,89.81613183000867,105.78287197231832,108.16017316017316,106.20860495436769,192137,156214,116889,103558,122285,124925,81462,287.8712943593317,321.9599490837916,310.6059349976254,294.1560297005447,251.9632489419936,310.5722930888907,316.56469269554026,91.44671403197158,81.65567765567765,110.34589502018842,99.25546806649167,98.53652173913044,88.1922077922078,106.19350649350648,105.40363007778738,108.55864465682016,102969,89168,81987,113449,113317,67908,81769,121952,124951,296.1367181341707,279.348522225203,354.35370465891515,295.84482619212434,313.2016355330431,283.97216261928656,247.2420800623396,303.6249520008581,305.05226974726185,104.4942528735632,95.78583220771424,105.32692307692308,106.59990108803166,27273.0,638221.0,16431.0,215545.0,302.257149182298,289.9239680705449,223.2178903614929,329.4191609164685,99.53605015673982,82.13905930470348,857304.0,40166.0,299.21962332459606,274.80865800688565,2,1,27,32,122,0,2
