NAME,LATITUDE,LONGITUDE
SBÜ Süreyyapaşa Göğüs Kalp Damar Hastalıkları Eğitim ve Araştırma Hastanesi,40.95035884,29.14056495
Kartal Dr. Lütfi Kırdar Eğitim ve Araştırma Hastanesi,40.91635888,29.17304383
Alemdağ Muhittin ve Fatma Tatar Devlet Hastanesi,41.03679239,29.23529207
Bezmialem Vakıf Üniversitesi Dragos Hastanesi,40.91027764,29.13855537
Özel Medicana Hastanesi Avcılar,40.98131335,28.72116121
Özel Acıbadem Hastanesi Maslak,41.12717838,29.02453925
Özel Tuzla Hastanesi,40.82599027,29.31033747
Özel Atlas Hastanesi,41.02406254,29.10429517
Lepra Deri ve Zührevi Hastalıkları Hastanesi,40.9895308,28.85894896
Özel Pendik Hospital,40.88360764,29.2444078
Bakırköy Prof.Dr.Mazhar Osman Ruh Sağlıkları ve Sinir Hastalıkları Eğitim ve Araştırma Hastanesi,40.9908917,28.86437968
Özel Medistate Kavacık Hastanesi,41.09414911,29.10139272
Özel Avcılar Hospital,40.99482765,28.70955669
Özel Şifa Hastanesi,40.88307201,29.23615901
Büyükçekmece Devlet Hastanesi Gürpınar Ek Hizmet Binası,40.9964988,28.60764565
Özel Ota- Jinemed Hastanesi,41.04875383,29.00038338
İstinye Devlet Hastanesi,41.11493758,29.05572863
Özel Yedikule Surp Pırgiç Ermeni Hastanesi,40.99369204,28.91505569
Özel Medical Park Hastanesi Bahçelievler,40.99578042,28.8632008
İstanbul Üniversitesi-Cerrahpaşa Florence Nightingale Hemşirelik Fakültesi,41.06968836,28.9841035
Özel Esteworld Plastik Cerrahi Hastanesi,41.07242234,29.01847813
Tuzla Devlet Hastanesine Bağlı Acil Poliklinik Hizmet Binası,40.88830218,29.18223191
Özel Ersoy Hastanesi Sultanbeyli,40.9668371,29.26943642
Özel Bölge Hastanesi Pendik,40.88287913,29.24556404
Yeditepe Üniversitesi Hastanesi,40.96892599,29.10338561
Özel Fransız Lape Hastanesi,41.0624336,28.99012097
Özel Universal Hospital Kadıköy,40.99516758,29.04309179
Metin Sabancı Baltalimanı Kemik Hastalıkları Eğitim ve Araştırma Hastanesi,41.09584048,29.05385494
Özel Meltem Hastanesi ve Doğum Hastanesi,41.01070182,28.86724425
Özel Acıbadem Hastanesi Fulya,41.05576859,28.99975835
Özel Medicana İnternational İstanbul Hastanesi,41.01278891,28.64541485
Özel Duygu Hastanesi,41.07156352,28.901166
Özel İstanbul Göğüs Hastalıkları Merkezi,40.99977926,28.91576698
Özel Eyüpsultan Haliç Hospital Hastanesi,41.07751495,28.94724182
Yakacık Doğum ve Çocuk Hastalıkları Hastanesi,40.91824987,29.22025086
Özel Avicenna Hastanesi Umut ,40.89068011,29.17775669
Özel Çamlık Hastanesi,40.98935281,28.86983123
Esenler Kadın Doğum ve Çocuk Hastalıkları Hastanesi,41.0557863,28.86909801
Özel Güney Hastanesi,41.04379442,28.87955747
Maltepe Üniversitesi Tıp Fakültesi Hastanesi,40.9256566,29.13489611
Özel Tepe Tıp Merkezi,41.01819293,29.13359613
Özel Ortomedica Hastanesi,41.07555555,28.88259898
Özel Avicenna Hastanesi Gültepe ,41.07868264,28.99859031
Özel Vehbi Koç Vakfı Amerikan Hastanesi,41.05334339,28.99523862
Özel Acıbadem İnternational Hastanesi,40.95914368,28.8350914
Özel Nisa Hastanesi (Hayrunnisa Hastanesi),40.99934102,28.83026759
Özel Acıbadem Hastanesi Kadıköy,41.00732223,29.04299874
Özel Bayındır İçerenköy Hastanesi,40.96702002,29.11042636
Özel Emsey Hospital Hastanesi,40.92420354,29.28942586
Özel Güngören Hastanesi,41.02691493,28.87180482
Özel Echomar Göztepe Hastanesi,40.98763141,29.06195448
Özel Fatih Hastanesi,41.01546258,28.9505099
Özel İstanbul Şafak Hastanesi,41.06563884,28.89995842
Özel Hayat Hastanesi,41.03942939,28.88211529
Beykoz Devlet Hastanesi,41.11742161,29.09859739
Beşiktaş Sait Çiftçi Devlet Hastanesi,41.05208115,29.00842753
Özel Florence Nightingale Hastanesi Gayrettepe,41.06333952,29.003816
Sultangazi Devlet Hastanesi,41.10501188,28.87209348
Şile Devlet Hastanesi Ek Bina,41.17520977,29.61721859
Koç Üniversitesi Hastanesi,41.02425728,28.91614158
Özel Acıbadem Hastanesi Kozyatağı,40.97658157,29.09296968
Özel Alibey Hospital Hastanesi,41.07896257,28.92724944
Özel Yıldız Academia Hastanesi,41.06220302,28.92874512
Özel Ataköy Hastanesi,40.9923584,28.8406207
İstanbul Medeniyet Üniversitesi Göztepe Eğitim ve Araştırma Hastanesi,40.98567899,29.05603831
Özel Silivri Medical Park Hastanesi,41.08247184,28.22453217
Özel Çamlıca Hisar Hastenesi ,41.01679921,29.09445207
Özel Memorial Hizmet Hastanesi,41.00124346,28.88045874
Özel Medilife Hastanesi Çapa,41.01488809,28.9333865
Özel Bahçelievler Medicana Hastanesi ,41.0064217,28.8700785
Özel Ensar Hastanesi,41.04985319,28.87575287
